opening_id,name,code,w1,b1,w2,b2,w3,b3,w4,b4,variation
712,Queen's Indian Defense,-,d4,Nf6,c4,e6,Nf3,b6,a3,-,Petrosian Variation 
713,Queen's Indian Defense,-,d4,Nf6,c4,e6,Nf3,b6,a3,Ba6,"Petrosian Variation, Farago Defense"
714,Queen's Indian Defense,-,d4,Nf6,c4,e6,Nf3,b6,g3,Bb7,Riumin Variation
715,Queen's Indian Defense,-,d4,Nf6,c4,e6,Nf3,b6,e3,-,Spassky System 
716,Queen's Indian Defense,-,d4,Nf6,c4,e6,Nf3,b6,g3,Bb7,Yates Variation 
717,Rat Defense,-,e4,g6,d4,d6,Nc3,c6,-,-, Accelerated Gurgenidze 
718,Rat Defense,-,e4,d6,d4,Nd7,-,-,-,-,Antal Defense 
719,Rat Defense,-,d4,d6,c4,e5,-,-,-,-,English Rat 
720,Rat Defense,-,e4,d6,f4,-,-,-,-,-,Harmonist 
721,Rat Defense,-,d4,d6,-,-,-,-,-,-,-
722,Rat Defense,-,e4,d6,d4,e6,-,-,-,-,Small Center Defense
723,Reti Opening,-,Nf3,d5,c4,d4,-,-,-,-,Advance Variation 
724,Reti Opening,-,Nf3,d5,c4,c6,b3,Nf6,Bb2,g6,"Anglo-Slav Variation, Bled Variation"
725,Reti Opening,-,Nf3,d5,c4,c6,b3,Bg4,-,-,"Anglo-Slav Variation, Bogoljubow Variation II"
726,Reti Opening,-,Nf3,d5,c4,c6,b3,-,-,-,"Anglo-Slav Variation, Bogoljubow Variation III"
727,Reti Opening,-,Nf3,d5,c4,c6,b3,Nf6,Bb2,-,"Anglo-Slav Variation, Bogoljubow Variation"
728,Reti Opening,-,Nf3,d5,c4,c6,b3,Nf6,Bb2,e6,"Anglo-Slav Variation Bogoljubow Variation, Stonewall Line"
729,Reti Opening,-,Nf3,d5,c4,c6,b3,Nf6,Bb2,Bg4,"Anglo-Slav Variation, Capablanca Variation"
730,Reti Opening,-,Nf3,d5,c4,c6,b3,Nf6,g3,Bf5,"Anglo-Slav Variation, London Defensive System"
731,Reti Opening,-,Nf3,d5,c4,c6,b3,Nf6,Bb2,Bf5,"Anglo-Slav Variation, New York System "
732,Reti Opening,-,Nf3,d5,c4,c6,b3,Nf6,g3,Bg4,"Anglo-Slav Variation, Torre System "
733,Reti Opening,-,Nf3,d5,c4,-,-,-,-,-,General 
734,Reti Opening,-,Nf3,d5,c4,dxc4,-,-,-,-,Reti Gambit 
735,Reti Opening,-,Nf3,d5,c4,d4,e3,c5,b4,-,Reversed Blumenfeld Gambit 
736,Rubinstein Opening ,-,d4,d5,Nf3,Nf6,e3,e6,Bd3,c5,-
737,Rubinstein Opening,-,d4,d5,Nf3,Nf6,e3,e6,Bd3,c5,Bogoljubow Defense 
738,Rubinstein Opening,-,d4,d5,Nf3,Nf6,e3,e6,Bd3,c5,Classical Defense
739,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,d6,Nf3,Nxe4,Classical Attack 
740,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,d6,Nf3,Nxe4,"Classical Attack, Berger Variation"
741,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,d6,Nf3,Nxe4,"Classical Attack, Chigorin Variation "
742,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,d6,Nf3,Nxe4,"Classical Attack Chigorin Variation, Browne Attack"
743,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,d6,Nf3,Nxe4,"Classical Attack Chigorin Variation, Main Line"
744,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,d6,Nf3,Nxe4,"Classical Attack, Jaenisch Variation "
745,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,d6,Nf3,Nxe4,"Classical Attack, Marshall Variation "
746,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,d6,Nf3,Nxe4,"Classical Attack, Mason Variation "
747,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,d6,Nf3,Nxe4,"Classical Attack, Mason-Showalter Variation"
748,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,d6,Nf3,Nxe4,"Classical Attack, Staunton Variation "
749,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,d6,Nxf7,Kxf7,"Cochrane Gambit, Center Variation "
750,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,d6,Nf3,Nxe4,Cozio (Lasker) Attack 
751,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,Nxe4,Qe2,Qe7,"Damiano Variation, Kholmov Gambit"
752,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,d6,Nf3,Nxe4,French Attack
753,Russian Game,-,e4,e5,Nf3,Nf6,-,-,-,-,General
754,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,d6,Nf3,Nxe4,Kaufmann Attack 
755,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,d6,Nf3,Nxe4,Millenium Attack 
756,Russian Game,-,e4,e5,Nf3,Nf6,d4,-,-,-,Modern Attack
757,Russian Game,-,e4,e5,Nf3,Nf6,d4,exd4,e5,Ne4,"Modern Attack, Center Attack "
758,Russian Game,-,e4,e5,Nf3,Nf6,d4,Nxe4,Bd3,-,"Modern Attack, Center Variation"
759,Russian Game,-,e4,e5,Nf3,Nf6,d4,Nxe4,Bd3,Nc6,"Modern Attack, Murrey Variation"
760,Russian Game,-,e4,e5,Nf3,Nf6,d4,Nxe4,Bd3,d5,"Modern Attack, Trifunovic Variation "
761,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,d6,Nf3,Nxe4,Nimzowitsch Attack 
762,Russian Game,-,e4,e5,Nf3,Nf6,Nxe5,d6,Nc4,-,Paulsen Attack 
763,Russian Game,-,e4,e5,Nf3,Nf6,Nc3,-,-,-,Three Knights Game 
764,Russian Game,-,e4,e5,Nf3,Nf6,Bc4,-,-,-, Urusov Gambit 
765,Saragossa Opening,-,c3,-,-,-,-,-,-,-,General 
766,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,Botvinnik Variation
767,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Bf4,-,Brinckmann Attack
768,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Bf4,Bg7,"Brinckmann Attack, Gr�nfeld Gambit"
769,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Bf4,Bg7,"Brinckmann Attack, Gr�nfeld Gambit Accepted"
770,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Bf4,Bg7,"Brinckmann Attack, Gr�nfeld Gambit Botvinnik Variation"
771,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Bf4,Bg7,"Brinckmann Attack, Gr�nfeld Gambit Capablanca Variation"
772,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,cxd5,Nxd5,Exchange Variation 
773,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,cxd5,Nxd5,"Exchange Variation, Classical Variation"
774,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,cxd5,Nxd5,"Exchange Variation, Modern Exchange Variation"
775,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,cxd5,Nxd5,"Exchange Variation, Modern Exchange Variation Kramnik's line"
776,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,cxd5,Nxd5,"Exchange Variation, Modern Exchange Variation Pawn Grab line"
777,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,cxd5,Nxd5,"Exchange Variation, Nadanian Attack"
778,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,cxd5,Nxd5,"Exchange Variation, Seville Variation"
779,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,cxd5,Nxd5,"Exchange Variation, Simagin's Improved Variation"
780,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,cxd5,Nxd5,"Exchange Variation, Sokolsky Variation"
781,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,cxd5,Nxd5,"Exchange Variation, Spassky Variation"
782,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,cxd5,Nxd5,"Exchange Variation, Spassky Variation"
783,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,cxd5,Nxd5,"Exchange Variation, Spassky Variation"
784,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,Flohr Defense 
785,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,Flohr Variation 
786,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,-,-,General 
787,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,Makogonov Variation
788,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,Opocensky Variation 
789,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,Russian Variation
790,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Qb3,-,"Russian Variation, Accelerated Variation"
791,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,"Russian Variation, Byrne (Simagin) Variation"
792,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,"Russian Variation, Hungarian Variation"
793,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,"Russian Variation, Prins Variation "
794,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,"Russian Variation, Smyslov Variation"
795,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,"Russian Variation, Smyslov Variation"
796,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,"Russian Variation, Szabo (Boleslavsky)"
797,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,"Russian Variation, With e4"
798,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,Smyslov Defense 
799,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,Three Knights Variation
800,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,"Three Knights Variation, Burille Variation"
801,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,"Three Knights Variation, Burille Variation Reversed Tarrasch "
802,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,"Three Knights Variation, Hungarian Attack"
803,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,"Three Knights Variation, Hungarian Variation"
804,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,"Three Knights Variation, Paris Variation"
805,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,"Three Knights Variation, Petrosian System"
806,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,"Three Knights Variation, Vienna Variation"
807,Gruenfeld Defense,-,d4,Nf6,c4,g6,Nc3,d5,h4,-,Zaitsev Gambit
808,Gunderam Defense,-,e4,e5,Nf3,Qe7,-,-,-,-,General
809,Horwitz Defense,-,d4,e6,-,-,-,-,-,-,General
810,Hungarian Opening,-,g3,d5,Bg2,e6,-,-,-,-,Catalan Formation
811,Hungarian Opening,-,g3,f5,-,-,-,-,-,-,Dutch Defense 
812,Hungarian Opening,-,g3,-,-,-,-,-,-,-,General 
813,Hungarian Opening,-,g3,Nf6,-,-,-,-,-,-,Indian Defense 
814,Hungarian Opening,-,g3,d5,Bg2,c5,-,-,-,-,Reversed Modern Defense
815,Hungarian Opening,-,g3,c5,-,-,-,-,-,-,Sicilian Invitation
816,Hungarian Opening,-,g3,d5,Bg2,c6,-,-,-,-,Slav Formation 
817,Hungarian Opening,-,g3,g6,-,-,-,-,-,-,Symmetrical Variation 
818,Indian Game Defense,-,d4,Nf6,Nf3,b6,g3,Bb7,Bg2,c5,"Pseudo-Queen's Indian, Marienbad System"
819,Indian Game,-,d4,Nf6,c4,g6,d5,-,-,-,"Anti-Gr�nfeld, Advance Variation"
820,Indian Game,-,d4,Nf6,c4,g6,f3,-,-,-,"Anti-Gr�nfeld, Alekhine Variation "
821,Indian Game,-,d4,Nf6,c4,e6,Nf3,-,-,-,Anti-Nimzo-indian
822,Indian Game,-,d4,Nf6,c4,e5,-,-,-,-,Budapest Defense
823,Indian Game,-,d4,Nf6,Nf3,g6,e3,Bg7,Bd3,d6,"Colle System, King's Indian Variation"
824,Indian Game,-,d4,Nf6,Nf3,c6,-,-,-,-,Czech-Indian
825,Indian Game,-,d4,Nf6,c4,e6,Nf3,a6,-,-,Dzindzi-Indian Defense
826,Indian Game,-,d4,Nf6,c4,e6,-,-,-,-,East Indian Defense
827,Indian Game,-,d4,Nf6,-,-,-,-,-,-,General 
828,Indian Game,-,d4,Nf6,c4,g6,-,-,-,-,Kingside Fianchetto
829,Indian Game,-,d4,Nf6,Nf3,-,-,-,-,-,"Knights Variation, General "
830,Indian Game,-,d4,Nf6,Nf3,e6,Bf4,-,-,-,London System 
831,Indian Game,-,d4,Nf6,Nf3,g6,Bf4,-,-,-,London System 
832,Indian Game,-,d4,Nf6,c4,-,-,-,-,-,Nomal Variation 
833,Indian Game,-,d4,Nf6,Nf3,b5,-,-,-,-,Polish Variation
834,Indian Game,-,d4,Nf6,Nf3,g6,g3,-,-,-,Przepiorka Variation
835,Indian Game,-,d4,Nf6,Nf3,c5,d5,b5,-,-,Pseudo-Benko 
836,Indian Game,-,d4,Nf6,Nf3,g6,-,-,-,-,Pseudo-King's Indian Variation 
837,Indian Game,-,d4,Nf6,Nf3,b6,-,-,-,-,Pseudo-Queen's Indian 
838,Indian Game,-,d4,Nf6,Nc3,c5,-,-,-,-,Reversed Chigorin Defense
839,Indian Game,-,d4,Nf6,c4,b6,-,-,-,-,Saemisch-Indian 
840,Indian Game,-,d4,Nf6,c4,e6,Bg5,-,-,-,Seirawan Attack 
841,Indian Game,-,d4,Nf6,Nf3,c5,-,-,-,-,Spielmann-Indian 
842,Indian Game,-,d4,Nf6,g3,-,-,-,-,-,Tartakower Attack
843,Indian Game,-,d4,Nf6,Nf3,d6,-,-,-,-,Wade-Tarkatower Defense 
844,Indian Game,-,d4,Nf6,Nf3,e6,e3,-,-,-,Yusupov-Rubinstein System 
845,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,h6,-,-,Anti-Fried Liver Defense
846,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,c3,Nf6,Bird's Attack
847,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,c3,Nf6,"Classical Variation, Albin Gambit"
848,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,c3,Nf6,"Classical Variation, Center Atttack"
849,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,c3,Qe7,"Classical Variation, Center Holding Variation"
850,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,c3,Qe7,"Classical Variation, Closed Variation"
851,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,c3,d6,"Classical Variation, De la Bourdonnais Variation"
852,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,c3,-,"Classical Variation, General"
853,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,c3,Nf6,"Classical Variation, Giuoco Pianissimo"
854,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,c3,Nf6,"Classical Variation, Giuoco Pianissimo Main line"
855,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,c3,Nf6,"Classical Variation, Grcode Gambit "
856,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,c3,Nf6,"Classical Variation, Grcode Gambit Anderssen Variation"
857,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,c3,Nf6,"Classical Variation, Grcode Gambit Mason Gambit"
858,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,c3,Nf6,"Classical Variation, Grcode Gambit Moeller-Therkatz Attack"
859,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,c3,Nf6,"Classical Variation, Grcode Gambit Traditional Line"
860,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,O-O,Nf6,Deutz Gambit 
861,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,b4,Bxb4,"Evans Gambit, Anderssen Variation"
862,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,b4,Bxb4,"Evans Gambit, Anderssen Variation Cordel Line"
863,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,b4,Bxb4,"Evans Gambit, MacDonnell Defense Main Line"
864,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,b4,Bxb4,"Evans Gambit, Mieses Defense"
865,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,b4,Bxb4,"Evans Gambit, Pierce Defense "
866,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,b4,Bxb4,"Evans Gambit, Tartakower Attack"
867,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,-,-,-,General 
868,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,d3,-,Giuoco Pianissimo 
869,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,d3,Nf6,"Giuoco Pianissimo, Canal Variation "
870,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,d3,Nf6,"Giuoco Pianissimo, Italian Four Knights Variation"
871,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,d3,Nf6,"Giuoco Pianissimo, Normal "
872,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Be7,-,-,Hungarian Defense 
873,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,-,-,Italian Variation 
874,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Nf6,d4,exd4,"Scotch Gambit, Anderssen Attack "
875,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Nf6,d4,exd4,"Scotch Gambit, De Riviere Defense "
876,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Nf6,d4,exd4,"Scotch Gambit, Janowski Defense "
877,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Nf6,d4,exd4,"Scotch Gambit, Max Lange Attack "
878,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Nf6,d4,exd4,"Scotch Gambit, Max Lange Attack Long Vari"
879,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Nf6,-,-,Two Knights Defense 
880,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Nf6,Ng5,d5,"Two Knights Defense, Fried Liver Attack "
881,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Nf6,Ng5,d5,"Two Knights Defense, Fritz Variation "
882,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Nf6,d3,-,"Two Knights Defense, Modern Bishop's Opening"
883,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Nf6,d4,exd4,"Two Knights Defense, Perreux Variation "
884,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Nf6,Ng5,d5,"Two Knights Defense, Polerio Defense Bishop Check line"
885,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Nf6,Ng5,d5,"Two Knights Defense, Polerio Defense Bogoljubow Variation"
886,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Nf6,Ng5,d5,"Two Knights Defense, Polerio Defense Kieseritsky Variation "
887,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Nf6,Ng5,d5,"Two Knights Defense, Polerio Defense Suhle Defense"
888,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Nf6,Ng5,Bc5,"Two Knights Defense, Traxler Counterattack Bishop sac line "
889,Italian Game,-,e4,e5,Nf3,Nc6,Bc4,Nf6,Ng5,d5,"Two Knights Defense, Ulvestad Variation"
890,Itslian Game,-,e4,e5,Nf3,Nc6,Bc4,Bc5,b4,Bb6,"Evans Gambit, Declined"
891,Kangaroo Defense,-,d4,e6,c4,Bb4+,-,-,-,-,General 
892,Kangaroo Defense,-,d4,e6,c4,Bb4+,Nc3,-,-,-,"Keres Defense, Transpositional Variation"
893,King Pawn Game,-,e4,e5,-,-,-,-,-,-,General 
894,King Pawn Game,-,e4,e5,d3,-,-,-,-,-,Leonardis Variation 
895,King Pawn Game,-,e4,d6,d4,e5,-,-,-,-,Maroczy Defense
896,King Pawn Game,-,e4,e5,Nf3,Nc6,Be2,-,-,-,Tayler Opening 
897,King Pawn Game,-,e4,e5,Nf3,Nc6,Be2,Nf6,d3,d5,"Tayler Opening, Inverted Hanham "
898,King's Gambit,-,e4,e5,f4,exf4,Nf3,d5,exd5,Nf6,"Accepted, Abbazia Defense"
899,King's Gambit,-,e4,e5,f4,exf4,Nf3,h6,-,-,"Accepted, Becker Defense "
900,King's Gambit,-,e4,e5,f4,exf4,Bc4,-,-,-,"Accepted, Bishop's Gambit "
901,King's Gambit,-,e4,e5,f4,exf4,Bc4,d5,Bxd5,Nf6,"Accepted, Bishop's Gambit Bledow Countergambit"
902,King's Gambit,-,e4,e5,f4,exf4,Bc4,Nf6,Nc3,c6,"Accepted, Bishop's Gambit Bogoljubow Defense"
903,King's Gambit,-,e4,e5,f4,exf4,Bc4,Nf6,Nc3,-,"Accepted, Bishop's Gambit Bogoljubow Variation"
904,King's Gambit,-,e4,e5,f4,exf4,Nf3,Ne7,-,-,"Accepted, Bonsch-Osmolovsky Variation"
905,King's Gambit,-,e4,e5,f4,exf4,Nf3,Be7,-,-,"Accepted, Cunningham Defense"
906,King's Gambit,-,e4,e5,f4,exf4,Nf3,Be7,Bc4,Nf6,"Accepted, Cunningham Defense McCormick Defense"
907,King's Gambit,-,e4,e5,f4,exf4,Nf3,d6,-,-,"Accepted, Fischer Defense"
908,King's Gambit,-,e4,e5,f4,exf4,Nf3,g5,Bc4,Bg7,"Accepted, Hanstein Gambit "
909,King's Gambit,-,e4,e5,f4,exf4,Nf3,g5,h4,g4,"Accepted, Kieseritsky Gambit Kolisch Defense"
910,King's Gambit,-,e4,e5,f4,exf4,Nf3,Nc6,-,-,"Accepted, MacLeod Defense "
911,King's Gambit,-,e4,e5,f4,exf4,Nf3,d5,-,-,"Accepted, Modern Defense"
912,King's Gambit,-,e4,e5,f4,exf4,Nf3,Nf6,-,-,"Accepted, Schallop Defense "
913,King's Gambit,-,e4,e5,f4,Bc5,-,-,-,-,"Declined, Classical Variation "
914,King's Gambit,-,e4,e5,f4,Bc5,Nf3,d6,c3,-,"Declined, Classical Variation General "
915,King's Gambit,-,e4,e5,f4,Qh4+,g3,Qe7,-,-,"Declined, Keene Defense "
916,King's Gambit,-,e4,e5,f4,Nc6,-,-,-,-,"Declined, Queen's Knight Defense "
917,King's Gambit,-,e4,e5,f4,d5,exd5,e4,d3,-,"Falkbeer Countergambit, Charousek Gambit"
918,King's Gambit,-,e4,e5,f4,d5,exd5,e4,d3,Nf6,"Falkbeer Countergambit, Charousek Gambit Accepted"
919,King's Gambit,-,e4,e5,f4,d5,exd5,exf4,-,-,"Falkbeer Countergambit, Modern Transfer"
920,King's Gambit,-,e4,e5,f4,d5,exd5,c6,-,-,"Falkbeer Countergambit, Nimzowitsch-Marshall Countergambit "
921,King's Gambit,-,e4,e5,f4,d5,exd5,e4,-,-,"Falkbeer Countergambit, Staunton Line "
922,King's Gambit,-,e4,e5,f4,-,-,-,-,-,General 
923,King's Indian Attack,-,Nf3,d5,g3,g6,-,-,-,-,Double Fianchetto 
924,King's Indian Attack,-,Nf3,d5,g3,-,-,-,-,-,General
925,King's Indian Attack,-,Nf3,d5,g3,Bg4,Bg2,Nd7,-,-,Keres Variation 
926,King's Indian Attack,-,Nf3,d5,g3,g6,Bg2,Bg7,O-O,e5,Pachman System
927,King's Indian Attack,-,Nf3,d5,g3,c5,Bg2,-,-,-,Sicilian Variation 
928,King's Indian Attack,-,Nf3,d5,g3,c5,Bg2,Nc6,O-O,e6,Sicilian Variation 2
929,King's Indian Attack,-,Nf3,d5,g3,c5,-,-,-,-,Sicilian Variation 3
930,King's Indian Attack,-,Nf3,Nf6,g3,g6,b4,-,-,-,Smyslov Variation 
931,King's Indian Attack,-,Nf3,Nf6,g3,b5,-,-,-,-,Spassky Variation 
932,King's Indian Attack,-,Nf3,Nf6,g3,g6,-,-,-,-,Symmterical Defense
933,King's Indian Attack,-,Nf3,Nf6,g3,g6,Bg2,Bg7,O-O,O-O,Wahls Defense
934,King's Indian Attack,-,Nf3,d5,g3,Nf6,Bg2,c6,O-O,Bg4,Yugoslav Variation 
935,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Accelerated Averbakh Variation
936,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Averbakh Variation
937,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Averbakh Variation, Benoni Defense Advance Variation"
938,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Averbakh Variation, Benoni Defense Exchange Variation"
939,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Averbakh Variation, Flexible Defense"
940,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Averbakh Variation, Geller Defense"
941,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Averbakh Variation, Modern Defense"
942,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Averbakh Variation, Spanish Defense"
943,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Exchange Variation 
944,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Benjamin Defense"
945,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Classical Fianchetto"
946,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Classical Main Line"
947,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Debrecen Defense"
948,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Delayed Fianchetto"
949,King's Indian Defense,-,d4,Nf6,c4,g6,Nf3,Bg7,g3,d6,"Fianchetto Variation, Double Fianchetto Attack"
950,King's Indian Defense,-,d4,Nf6,c4,g6,Nf3,Bg7,g3,d6,"Fianchetto Variation, Hungarian Variation"
951,King's Indian Defense,-,d4,Nf6,c4,g6,g3,-,-,-,"Fianchetto Variation, Immediate Fianchetto"
952,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Karlsbad Variation"
953,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Kavalek Defense"
954,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Larsen Defense"
955,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Lesser Simagin (Spassky)"
956,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Long Variation"
