GameId,TeamId,PlayerId,Minutes,FieldGoalsMade,FieldGoalAttempts,3PointsMade,3PointAttempts,FreeThrowsMade,FreeThrowAttempts,PlusMinus,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assists,PersonalFouls,Steals,Turnovers,BlockedShots,BlocksAgainst,Points,Starter,random_value,add_numerical
29,27,341,1102,2,5,3,3,3,5,-5,5,3,8,0,4,0,1,0,1,7,0,0.47528885099573337,0
29,27,342,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22884683904387182,0
29,27,343,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8358919622069209,0
30,17,204,1989,8,17,3,3,3,4,-2,2,3,5,1,2,1,0,0,2,24,1,0.6575027312138694,1
30,17,206,2022,10,14,3,3,2,3,11,3,6,9,0,3,0,3,1,0,22,1,0.7626297766969797,1
30,17,207,2375,8,19,3,3,4,5,9,0,4,4,9,3,0,3,1,1,20,1,0.4631722118994319,1
30,17,209,1526,2,5,3,3,0,0,7,1,6,7,2,3,2,0,0,0,5,1,0.18435837415455325,2
30,17,210,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31145656040425607,0
30,17,211,941,0,1,3,3,0,0,2,0,2,2,1,2,0,1,1,0,0,0,0.4230379721201052,1
30,17,212,1963,4,12,3,3,0,0,7,0,5,5,3,3,1,2,0,0,10,1,0.10363491670897074,1
30,17,213,1031,3,4,3,3,0,0,1,0,3,3,2,0,0,0,2,0,6,0,0.3133536515357602,2
30,17,214,1373,3,8,3,3,2,2,10,0,2,2,5,1,2,2,0,0,10,0,0.34544256420134,2
30,17,215,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2476660559263798,0
30,17,216,1180,2,4,3,3,1,2,-5,3,2,5,0,3,0,0,0,0,5,0,0.4741333233584114,0
30,25,306,2416,7,17,3,3,9,10,-4,1,5,6,3,3,0,3,0,0,26,1,0.537931005581026,0
30,25,307,2061,9,16,3,3,3,3,-5,1,6,7,4,1,2,0,0,0,21,1,0.4018771624229054,2
30,25,308,1911,5,13,3,3,2,3,-2,1,1,2,0,4,1,1,1,1,12,1,0.36013753355873934,2
30,25,309,1693,2,5,3,3,1,2,-13,0,3,3,1,4,1,2,0,0,6,1,0.9053689888447105,1
30,25,310,2106,2,5,3,3,3,4,-3,0,4,4,5,1,1,1,0,0,8,1,0.7553739564721957,1
30,25,311,819,3,7,3,3,0,2,-3,1,4,5,1,1,0,0,0,0,6,0,0.48630343711712165,0
30,25,312,1188,1,8,3,3,0,0,3,3,2,5,1,2,1,1,0,4,2,0,0.7339870473492376,1
30,25,313,968,1,2,3,3,2,2,-4,1,2,3,0,3,0,2,1,0,4,0,0.4318622401215586,1
30,25,314,464,0,1,3,3,0,0,-4,0,3,3,1,0,0,0,1,0,0,0,0.5299712267666801,1
30,25,315,774,3,4,3,3,2,2,-5,0,1,1,3,0,0,0,0,0,9,0,0.12244611265260352,0
30,25,316,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8506562147927392,0
30,25,317,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34669814904325635,0
30,25,318,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7852221655732288,0
30,17,344,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4684173654850481,0
30,17,390,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4281584368744855,0
